"","names","size","isdir","mode","mtime","ctime","atime","exe","Runs","order","Samples"
"797","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_H18_NPA.raw",10699393799,FALSE,666,2024-07-17 04:39:50.5597,2024-07-17 09:26:58.162703,2024-08-02 14:10:15.551279,"no","20240716_WFB_Plate_09_H18_NPA",286,"H18"
"773","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_15_NPA.raw",11295779551,FALSE,666,2024-07-17 05:42:20.099968,2024-07-17 09:24:51.864897,2024-08-02 13:35:14.007563,"no","20240716_WFB_Plate_09_15_NPA",287,"15"
"747","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_1077_NPA.raw",9663642928,FALSE,666,2024-07-17 06:44:49.718691,2024-07-17 09:23:03.556633,2024-08-02 12:58:18.804802,"no","20240716_WFB_Plate_09_1077_NPA",288,"1077"
"727","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_1001_NPA.raw",9413634607,FALSE,666,2024-07-17 07:47:18.809044,2024-07-17 09:21:00.958019,2024-08-02 12:30:23.706909,"no","20240716_WFB_Plate_09_1001_NPA",289,"1001"
"765","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_1158-2_NPA.raw",8752564798,FALSE,666,2024-07-17 08:49:46.836338,2024-07-17 09:18:41.987595,2024-08-02 13:24:48.417253,"no","20240716_WFB_Plate_09_1158-2_NPA",290,"1158.2"
"781","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_25_NPA.raw",9118800719,FALSE,666,2024-07-17 09:52:18.537756,2024-07-18 23:14:58.473309,2024-08-02 13:47:07.565687,"no","20240716_WFB_Plate_09_25_NPA",291,"25"
"743","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_1061_NPA.raw",8818771236,FALSE,666,2024-07-17 10:54:45.818977,2024-07-18 23:13:40.318472,2024-08-02 12:52:39.901289,"no","20240716_WFB_Plate_09_1061_NPA",292,"1061"
"755","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_1120-2_NPA.raw",8732460755,FALSE,666,2024-07-17 11:57:13.423639,2024-07-18 23:12:25.832529,2024-08-02 13:10:05.298977,"no","20240716_WFB_Plate_09_1120-2_NPA",293,"1120.2"
"757","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_1124-2_NPA.raw",8205908047,FALSE,666,2024-07-17 12:59:40.755186,2024-07-18 23:11:15.853048,2024-08-02 13:13:02.373028,"no","20240716_WFB_Plate_09_1124-2_NPA",294,"1124.2"
"733","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_1029_NPA.raw",8042051702,FALSE,666,2024-07-17 14:02:08.301392,2024-07-18 23:10:01.406921,2024-08-02 12:38:46.165586,"no","20240716_WFB_Plate_09_1029_NPA",295,"1029"
"769","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_1164_NPA.raw",8006329790,FALSE,666,2024-07-17 15:04:37.766232,2024-07-18 23:08:47.107254,2024-08-02 13:29:54.396646,"no","20240716_WFB_Plate_09_1164_NPA",296,"1164"
"777","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_2001-58_NPA.raw",8666856280,FALSE,666,2024-07-17 16:07:05.309923,2024-07-18 23:07:26.175375,2024-08-02 13:41:25.329031,"no","20240716_WFB_Plate_09_2001-58_NPA",297,"2001.58"
"783","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_29_NPA.raw",8709643135,FALSE,666,2024-07-18 10:35:30.925522,2024-07-18 23:06:11.830339,2024-08-02 13:50:04.005337,"no","20240716_WFB_Plate_09_29_NPA",298,"29"
"751","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_1096_NPA.raw",9734878541,FALSE,666,2024-07-18 11:38:02.53026,2024-07-18 23:04:25.286007,2024-08-02 13:04:16.348478,"no","20240716_WFB_Plate_09_1096_NPA",299,"1096"
"775","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_18_NPA.raw",9104658869,FALSE,666,2024-07-18 12:40:29.511686,2024-07-18 23:02:13.055714,2024-08-02 13:38:29.985708,"no","20240716_WFB_Plate_09_18_NPA",300,"18"
"787","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_37_NPA.raw",9042135280,FALSE,666,2024-07-18 14:40:06.962646,2024-07-19 19:09:51.816254,2024-08-02 13:55:38.297997,"no","20240716_WFB_Plate_09_37_NPA",301,"37"
"779","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_2007-57_NPA.raw",8490981674,FALSE,666,2024-07-18 15:42:32.983198,2024-07-19 19:08:38.813187,2024-08-02 13:44:11.657774,"no","20240716_WFB_Plate_09_2007-57_NPA",302,"2007.57"
"753","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_1116-2_NPA.raw",8293671683,FALSE,666,2024-07-18 16:45:01.062733,2024-07-19 19:07:27.85453,2024-08-02 13:07:18.007114,"no","20240716_WFB_Plate_09_1116-2_NPA",303,"1116.2"
"801","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_H8_NPA.raw",8066534573,FALSE,666,2024-07-18 17:47:27.01491,2024-07-19 19:06:18.836494,2024-08-02 14:16:35.806957,"no","20240716_WFB_Plate_09_H8_NPA",304,"H8"
"759","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_1138_NPA.raw",8439983769,FALSE,666,2024-07-18 18:49:56.23004,2024-07-19 19:05:06.589289,2024-08-02 13:15:57.304819,"no","20240716_WFB_Plate_09_1138_NPA",305,"1138"
"793","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_81_NPA.raw",8122981806,FALSE,666,2024-07-18 19:52:24.206486,2024-07-19 19:03:57.088457,2024-08-02 14:04:20.265041,"no","20240716_WFB_Plate_09_81_NPA",306,"81"
"735","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_1044_NPA.raw",8087437561,FALSE,666,2024-07-18 20:54:49.745541,2024-07-19 19:02:47.926563,2024-08-02 12:41:23.851229,"no","20240716_WFB_Plate_09_1044_NPA",307,"1044"
"789","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_39_NPA.raw",8912210031,FALSE,666,2024-07-18 21:57:14.710976,2024-07-19 19:01:31.707973,2024-08-02 13:58:33.491562,"no","20240716_WFB_Plate_09_39_NPA",308,"39"
"763","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_1155_NPA.raw",8904149831,FALSE,666,2024-07-18 22:59:42.044815,2024-07-19 19:00:15.601912,2024-08-02 13:21:50.837208,"no","20240716_WFB_Plate_09_1155_NPA",309,"1155"
"745","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_1063_NPA.raw",7893719825,FALSE,666,2024-07-19 00:02:09.634832,2024-07-19 18:59:07.987682,2024-08-02 12:55:37.919273,"no","20240716_WFB_Plate_09_1063_NPA",310,"1063"
"785","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_30_NPA.raw",8380666824,FALSE,666,2024-07-19 01:04:37.307508,2024-07-19 18:57:56.16518,2024-08-02 13:52:49.003519,"no","20240716_WFB_Plate_09_30_NPA",311,"30"
"741","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_1059_NPA.raw",8872572382,FALSE,666,2024-07-19 02:07:06.757023,2024-07-19 18:56:40.226748,2024-08-02 12:49:44.629169,"no","20240716_WFB_Plate_09_1059_NPA",312,"1059"
"805","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_NC7_NPA.raw",9199324920,FALSE,666,2024-07-19 03:09:32.825159,2024-07-19 18:55:21.471725,2024-08-02 14:22:20.433273,"no","20240716_WFB_Plate_09_NC7_NPA",313,"NC7"
"739","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_1058_NPA.raw",8018764220,FALSE,666,2024-07-19 04:12:00.518766,2024-07-19 18:54:12.814589,2024-08-02 12:46:53.707031,"no","20240716_WFB_Plate_09_1058_NPA",314,"1058"
"767","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_1163_NPA.raw",6839643618,FALSE,666,2024-07-19 05:14:30.064384,2024-07-19 18:53:13.016481,2024-08-02 13:27:34.872612,"no","20240716_WFB_Plate_09_1163_NPA",315,"1163"
"749","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_1090_NPA.raw",8621099321,FALSE,666,2024-07-19 06:16:57.649544,2024-07-19 18:51:58.780834,2024-08-02 13:01:24.304617,"no","20240716_WFB_Plate_09_1090_NPA",316,"1090"
"737","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_1056_NPA.raw",8301459200,FALSE,666,2024-07-19 07:19:27.113499,2024-07-19 18:50:46.42664,2024-08-02 12:44:08.778927,"no","20240716_WFB_Plate_09_1056_NPA",317,"1056"
"791","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_61_NPA.raw",8478026515,FALSE,666,2024-07-19 08:21:54.718821,2024-07-19 18:49:31.804237,2024-08-02 14:01:31.382496,"no","20240716_WFB_Plate_09_61_NPA",318,"61"
"731","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_1028_NPA.raw",7249249483,FALSE,666,2024-07-19 09:24:24.871149,2024-07-19 18:48:19.109468,2024-08-02 12:36:07.540226,"no","20240716_WFB_Plate_09_1028_NPA",319,"1028"
"771","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_1174_NPA.raw",7559749116,FALSE,666,2024-07-19 10:26:56.263149,2024-07-19 18:46:11.957615,2024-08-02 13:32:35.821035,"no","20240716_WFB_Plate_09_1174_NPA",320,"1174"
"827","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_1038_NPA.raw",9905859600,FALSE,666,2024-07-21 22:25:29.831608,2024-07-23 09:07:44.463243,2024-08-02 12:02:05.237293,"no","20240721_WFB_Plate_10_1038_NPA",321,"1038"
"889","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_H15_NPA.raw",9448577265,FALSE,666,2024-07-21 23:28:02.588409,2024-07-23 09:04:29.807007,2024-08-02 16:23:18.206045,"no","20240721_WFB_Plate_10_H15_NPA",322,"H15"
"833","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_1074_NPA.raw",10131291413,FALSE,666,2024-07-22 00:30:36.08379,2024-07-23 09:01:24.238676,2024-08-02 12:27:46.639057,"no","20240721_WFB_Plate_10_1074_NPA",323,"1074"
"875","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_66_NPA.raw",9653265164,FALSE,666,2024-07-22 01:33:08.35614,2024-07-23 08:57:45.949322,2024-08-02 15:23:51.176504,"no","20240721_WFB_Plate_10_66_NPA",324,"66"
"843","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_1107-2_NPA.raw",8901438313,FALSE,666,2024-07-22 02:35:42.415073,2024-07-23 08:53:11.110367,2024-08-02 13:07:43.56954,"no","20240721_WFB_Plate_10_1107-2_NPA",325,"1107.2"
"877","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_69_NPA.raw",11209158000,FALSE,666,2024-07-22 09:47:57.983315,2024-07-23 09:24:56.1061,2024-08-02 15:32:36.029743,"no","20240721_WFB_Plate_10_69_NPA",326,"69"
"823","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_1026_NPA.raw",9012195449,FALSE,666,2024-07-22 10:50:27.805758,2024-07-23 09:23:29.689108,2024-08-02 11:29:54.843794,"no","20240721_WFB_Plate_10_1026_NPA",327,"1026"
"841","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_1103_NPA.raw",9864713399,FALSE,666,2024-07-22 11:52:59.628073,2024-07-23 09:21:54.521704,2024-08-02 13:00:00.066044,"no","20240721_WFB_Plate_10_1103_NPA",328,"1103"
"863","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_1188_NPA.raw",10061678503,FALSE,666,2024-07-22 12:55:31.848501,2024-07-23 09:20:17.575972,2024-08-02 14:30:59.518711,"no","20240721_WFB_Plate_10_1188_NPA",329,"1188"
"865","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_2002-33_NPA.raw",10213589048,FALSE,666,2024-07-22 13:58:04.890276,2024-07-23 09:18:38.811964,2024-08-02 14:39:15.511179,"no","20240721_WFB_Plate_10_2002-33_NPA",330,"2002.33"
"869","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_41_NPA.raw",10420979390,FALSE,666,2024-07-22 15:00:36.684704,2024-07-23 09:16:59.900187,2024-08-02 14:57:07.540808,"no","20240721_WFB_Plate_10_41_NPA",331,"41"
"829","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_1064_NPA.raw",9567322455,FALSE,666,2024-07-22 16:03:05.850485,2024-07-23 09:15:28.46217,2024-08-02 12:10:41.0975,"no","20240721_WFB_Plate_10_1064_NPA",332,"1064"
"895","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_NC19_NPA.raw",9486471114,FALSE,666,2024-07-22 17:05:34.045866,2024-07-23 09:13:59.021473,2024-08-02 16:45:57.316519,"no","20240721_WFB_Plate_10_NC19_NPA",333,"NC19"
"825","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_1032_NPA.raw",9671549411,FALSE,666,2024-07-22 18:08:03.693571,2024-07-23 09:12:28.419224,2024-08-02 11:53:52.568998,"no","20240721_WFB_Plate_10_1032_NPA",334,"1032"
"887","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_H10_NPA.raw",9645962568,FALSE,666,2024-07-22 19:10:15.615555,2024-07-23 09:10:58.124102,2024-08-02 16:15:59.444845,"no","20240721_WFB_Plate_10_H10_NPA",335,"H10"
"845","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_1111_NPA.raw",9403770766,FALSE,666,2024-07-22 20:12:51.48723,2024-07-23 09:08:07.243544,2024-08-02 13:15:08.436914,"no","20240721_WFB_Plate_10_1111_NPA",336,"1111"
"839","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_1092_NPA.raw",9364512330,FALSE,666,2024-07-22 21:15:24.006329,2024-07-23 09:04:59.126419,2024-08-02 12:52:53.077074,"no","20240721_WFB_Plate_10_1092_NPA",337,"1092"
"883","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_75_NPA.raw",9629629574,FALSE,666,2024-07-22 22:17:55.955812,2024-07-23 09:01:59.261702,2024-08-02 15:59:09.865967,"no","20240721_WFB_Plate_10_75_NPA",338,"75"
"847","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_1113-2_NPA.raw",9922933296,FALSE,666,2024-07-22 23:20:26.432539,2024-07-23 08:58:33.467974,2024-08-02 13:22:17.141394,"no","20240721_WFB_Plate_10_1113-2_NPA",339,"1113.2"
"881","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_73_NPA.raw",10030425169,FALSE,666,2024-07-23 00:22:52.629337,2024-07-23 08:53:18.959631,2024-08-02 15:50:44.379126,"no","20240721_WFB_Plate_10_73_NPA",340,"73"
"879","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_70_NPA.raw",9822694583,FALSE,666,2024-07-23 02:22:35.622053,2024-07-24 09:56:43.655491,2024-08-02 15:41:51.789217,"no","20240721_WFB_Plate_10_70_NPA",341,"70"
"855","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_1140_NPA.raw",9891712909,FALSE,666,2024-07-23 03:25:04.949944,2024-07-24 09:55:18.863384,2024-08-02 13:54:35.110294,"no","20240721_WFB_Plate_10_1140_NPA",342,"1140"
"821","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_1022_NPA.raw",9457365782,FALSE,666,2024-07-23 04:27:34.736061,2024-07-24 09:53:57.851025,2024-08-02 11:18:13.869886,"no","20240721_WFB_Plate_10_1022_NPA",343,"1022"
"817","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_1017_NPA.raw",9291051850,FALSE,666,2024-07-23 05:30:04.405521,2024-07-24 09:52:38.301086,2024-08-02 11:08:15.549814,"no","20240721_WFB_Plate_10_1017_NPA",344,"1017"
"891","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_H17_NPA.raw",9919584930,FALSE,666,2024-07-23 06:32:32.441162,2024-07-24 09:51:13.353827,2024-08-02 16:30:35.181618,"no","20240721_WFB_Plate_10_H17_NPA",345,"H17"
"837","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_1087_NPA.raw",10175463590,FALSE,666,2024-07-23 07:35:05.959215,2024-07-24 09:49:46.238934,2024-08-02 12:44:18.364073,"no","20240721_WFB_Plate_10_1087_NPA",346,"1087"
"819","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_102_NPA.raw",9785923153,FALSE,666,2024-07-23 08:37:38.003708,2024-07-24 09:48:22.501358,2024-08-02 11:41:56.425558,"no","20240721_WFB_Plate_10_102_NPA",347,"102"
"867","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_2017-9_NPA.raw",10046699759,FALSE,666,2024-07-23 09:40:07.853434,2024-07-24 09:46:56.389191,2024-08-02 14:47:38.175743,"no","20240721_WFB_Plate_10_2017-9_NPA",348,"2017.9"
"857","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_1152_NPA.raw",10715944583,FALSE,666,2024-07-23 10:42:41.503689,2024-07-24 09:45:24.623194,2024-08-02 14:03:53.644674,"no","20240721_WFB_Plate_10_1152_NPA",349,"1152"
"835","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_1086_NPA.raw",10113780159,FALSE,666,2024-07-23 11:45:11.41143,2024-07-24 09:43:58.094393,2024-08-02 12:35:45.723124,"no","20240721_WFB_Plate_10_1086_NPA",350,"1086"
"861","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_1162-2_NPA.raw",8299349308,FALSE,666,2024-07-23 12:47:39.404972,2024-07-24 09:42:46.908716,2024-08-02 14:22:42.521801,"no","20240721_WFB_Plate_10_1162-2_NPA",351,"1162.2"
"885","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_77_NPA.raw",9566471217,FALSE,666,2024-07-23 13:50:10.703608,2024-07-24 09:41:25.064394,2024-08-02 16:07:00.630411,"no","20240721_WFB_Plate_10_77_NPA",352,"77"
"871","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_49_NPA.raw",9975893643,FALSE,666,2024-07-23 14:52:38.691875,2024-07-24 09:39:59.675751,2024-08-02 15:05:28.422144,"no","20240721_WFB_Plate_10_49_NPA",353,"49"
"853","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_1126-2_NPA.raw",10063670017,FALSE,666,2024-07-23 15:55:08.96419,2024-07-24 09:38:33.489914,2024-08-02 13:46:01.945631,"no","20240721_WFB_Plate_10_1126-2_NPA",354,"1126.2"
"831","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_1065_NPA.raw",9980395270,FALSE,666,2024-07-23 16:57:40.462236,2024-07-24 09:37:08.094208,2024-08-02 12:18:32.423159,"no","20240721_WFB_Plate_10_1065_NPA",355,"1065"
"859","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_1159_NPA.raw",9628729617,FALSE,666,2024-07-23 18:00:16.376888,2024-07-24 09:35:45.720678,2024-08-02 14:13:58.344074,"no","20240721_WFB_Plate_10_1159_NPA",356,"1159"
"893","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_NC18_NPA.raw",10350954484,FALSE,666,2024-07-23 19:02:48.537937,2024-07-24 09:34:17.171732,2024-08-02 16:38:57.252251,"no","20240721_WFB_Plate_10_NC18_NPA",357,"NC18"
"873","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_55_NPA.raw",10102529543,FALSE,666,2024-07-23 20:05:20.636913,2024-07-24 09:32:50.631199,2024-08-02 15:14:32.706623,"no","20240721_WFB_Plate_10_55_NPA",358,"55"
"851","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_1118_NPA.raw",9565179113,FALSE,666,2024-07-23 21:07:50.689102,2024-07-24 09:31:28.760687,2024-08-02 13:38:16.266468,"no","20240721_WFB_Plate_10_1118_NPA",359,"1118"
"849","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_1117-2_NPA.raw",9507435479,FALSE,666,2024-07-23 22:10:21.076164,2024-07-24 09:29:08.606455,2024-08-02 13:29:47.886782,"no","20240721_WFB_Plate_10_1117-2_NPA",360,"1117.2"
"661","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_1081_NPA.raw",11756057872,FALSE,666,2024-07-26 20:37:15.696129,2024-07-27 14:29:18.767397,2024-08-05 13:15:49.123949,"no","20240726_WFB_Plate_08_1081_NPA",361,"1081"
"653","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_1037_NPA.raw",11480479026,FALSE,666,2024-07-26 21:39:50.581156,2024-07-27 14:16:48.296434,2024-08-05 12:41:19.642948,"no","20240726_WFB_Plate_08_1037_NPA",362,"1037"
"665","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_1093_NPA.raw",11032987606,FALSE,666,2024-07-26 22:42:27.357157,2024-07-27 14:10:11.862682,2024-08-05 13:33:39.387396,"no","20240726_WFB_Plate_08_1093_NPA",363,"1093"
"649","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_1034-2_NPA.raw",11363930492,FALSE,666,2024-07-26 23:45:02.331217,2024-07-27 13:55:52.33691,2024-08-20 09:59:22.070482,"no","20240726_WFB_Plate_08_1034-2_NPA",364,"1034.2"
"711","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_H6_NPA.raw",11351250515,FALSE,666,2024-07-27 00:47:37.674761,2024-07-27 13:52:12.311134,2024-08-05 16:53:41.141455,"no","20240726_WFB_Plate_08_H6_NPA",365,"H6"
"677","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_1128-2_NPA.raw",11199263460,FALSE,666,2024-07-27 01:50:13.394392,2024-07-27 13:46:50.348326,2024-08-05 14:16:36.415928,"no","20240726_WFB_Plate_08_1128-2_NPA",366,"1128.2"
"683","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_1154-2_NPA.raw",12049900506,FALSE,666,2024-07-27 02:52:48.669725,2024-07-27 13:37:53.439566,2024-08-05 14:42:23.448513,"no","20240726_WFB_Plate_08_1154-2_NPA",367,"1154.2"
